name,hotel_url,note,prix,rang,nbr_avis,adresse
Kyriad Hotel XIII Italie Gobelins,https://www.booking.com/hotel/fr/hotelkyriaditaliegobelins.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-05&checkout=2024-04-06&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=5317201_102726548_2_2_0&highlighted_blocks=5317201_102726548_2_2_0&matching_block_id=5317201_102726548_2_2_0&sr_pri_blocks=5317201_102726548_2_2_0__11840&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"<div class=""ac4a7896c7"">Avec une note de 8</div>","
€ 118
", Très bientrès bien, · 4 673 expériences vécues,"<span class=""hp_address_subtitle js-hp_address_subtitle jq_tooltip"" data-bbox=""2.32762421377463,48.8158299497557,2.3823106764956,48.8517607829019"" data-component=""tooltip"" data-coords="","" data-node_tt_id=""location_score_tooltip"" data-source=""top_link"" data-tooltip-animation=""false"" data-tooltip-text=""
Une fois votre réservation effectuée, toutes les informations sur l'établissement, y compris le numéro de téléphone et l'adresse, seront disponibles sur votre confirmation de réservation ainsi que dans votre compte.
"" data-width=""350"" rel=""14"" tabindex=""0"" title="""">
5 rue Veronese, 13e arr., 75013 Paris, France
</span>"
Baba Hotel,https://www.booking.com/hotel/fr/baba.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-19&checkout=2024-04-20&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=915328003_362981789_0_2_0&highlighted_blocks=915328003_362981789_0_2_0&matching_block_id=915328003_362981789_0_2_0&sr_pri_blocks=915328003_362981789_0_2_0__9722&from=searchresults#hotelTmpl,"<div class=""ac4a7896c7"">Avec une note de 8</div>","
€ 97
", Très bientrès bien, · 302 expériences vécues,"<span class=""hp_address_subtitle js-hp_address_subtitle jq_tooltip"" data-bbox=""2.31996510720335,48.8774005834269,2.37471889279665,48.9133314165731"" data-component=""tooltip"" data-coords="","" data-node_tt_id=""location_score_tooltip"" data-source=""top_link"" data-tooltip-animation=""false"" data-tooltip-text=""
Une fois votre réservation effectuée, toutes les informations sur l'établissement, y compris le numéro de téléphone et l'adresse, seront disponibles sur votre confirmation de réservation ainsi que dans votre compte.
"" data-width=""350"" rel=""14"" tabindex=""0"" title="""">
15 rue du roi d'Alger, 18e arr., 75018 Paris, France
</span>"
ibis Paris Alesia Montparnasse,https://www.booking.com/hotel/fr/ibis-paris-alesia-montparnasse.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-12&checkout=2024-04-13&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=54540803_94489634_2_2_0&highlighted_blocks=54540803_94489634_2_2_0&matching_block_id=54540803_94489634_2_2_0&sr_pri_blocks=54540803_94489634_2_2_0__11155&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"<div class=""ac4a7896c7"">Avec une note de 7.5</div>","
€ 112
", Bien bien, · 3 486 expériences vécues,"<span class=""hp_address_subtitle js-hp_address_subtitle jq_tooltip"" data-bbox=""2.29369650280728,48.8095366834269,2.34837609719284,48.8454675165731"" data-component=""tooltip"" data-coords="","" data-node_tt_id=""location_score_tooltip"" data-source=""top_link"" data-tooltip-animation=""false"" data-tooltip-text=""
Une fois votre réservation effectuée, toutes les informations sur l'établissement, y compris le numéro de téléphone et l'adresse, seront disponibles sur votre confirmation de réservation ainsi que dans votre compte.
"" data-width=""350"" rel=""14"" tabindex=""0"" title="""">
49 rue des Plantes, 14e arr., 75014 Paris, France
</span>"
hotelF1 Paris Porte de Châtillon,https://www.booking.com/hotel/fr/hotelf1-paris-porte-de-chatillon-paris.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-19&checkout=2024-04-20&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=154996008_93782682_2_2_0&highlighted_blocks=154996008_93782682_2_2_0&matching_block_id=154996008_93782682_2_2_0&sr_pri_blocks=154996008_93782682_2_2_0__5224&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Avec une note de 7.3,"
€ 52
", Bien bien, · 14 970 expériences vécues,"
21/23 Avenue de la Porte de Châtillon, 14e arr., 75014 Paris, France
"
Villa Marquis Member of Meliá Collection,https://www.booking.com/hotel/fr/villa-marquis-member-of-melia-collection.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-19&checkout=2024-04-20&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=5329608_91988888_2_2_0&highlighted_blocks=5329608_91988888_2_2_0&matching_block_id=5329608_91988888_2_2_0&sr_pri_blocks=5329608_91988888_2_2_0__51347&nad_id=80a4ba7f-15f8-4cb0-95e6-27ae0149f017_0&nad_cpc=1.68&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6Im1WV0k0YnhjSDNLamxHaVQ0aTl4ZlE5RXpLNnh3Q2xJTUFxbktjS1JQYWhleGFVQnBSdWNGRWdPajVDQk9YVGtVelJEMm9ZU2VPeUhWa0VnZ2lyaWpGek4rMmltSS9xc0Q0RkYrZGU4N2hxVnl3VTRTQmZjdzdyUC84VGFnZ0RFNThRd3JmTGFLaUpUOHY4QXlTNWM2MVExYkJkSXVwcEg3WGVQRmdyaUhpalRJRXBZbXAvK0U0YWJSNzVNcWs2d0YwV1ZYdW8vNzRXdVFpY29Cck5ad1V5R2p4azFsWGM0OUtDQUVpcllrV3V0N0REZ0lFd3ZUSktrZ2N6eXpwMnZDM3dpdlJOaU5WS2diaU01L3Q3MEJoT25zZmtqRzNmdGcyR1ZNYUdYSy9QdnBHaDJ1QTdaUlZsNkdEK3lwWTc5VGhabS9ZWmZ5dVhxcW40T0J6YmRkeVR4Nk4rdUtFSG5lOEJNTDgvTkdmZ3Vod3FWblVmZmt5Mkxxb3NGeDRYeUcyL1NnMEFwZWtlVkQ1T0pFOHk2M0VwWFN0VDU2VjB1UmZEQlJic1VyQTZxNklZV1JlWWNMZGJHQzc2SDJOWFNYMFhMWm5OMVBwditlaEtQUkUyUUtGTmQxd3lxTk1SNEdXZW1vR2JzWDhSNytqVklmVU5scDVpZjZYR2xtM1dtMnN3VWdvWE1hb3ZDQmpqcmY3bkgvNzhzNTU4WXRkbGlZYWlucW1pMlJ4QThpWDhTUEQ2MHc5V2hBYkdGUEw5NW9tL0V3N1lQVFhDc0pOSE85dVlYQm5kek9pUXoxWUhGdkVkUzRCVmozL0EvbFZqWUtzYlZHMlJLd3pLWXJrQ1hjd2lRZGhDTXhzMG1XeURGSGpKTkRqbVpJTjJCVHpTc1ZuNXhUUlRkQjlLSlFnVFo2R3N2U3NiOStnbktwRy81aTl2N0l0VDRJM2tSaUJXM1YzSHA5K2tIUTJONW5GcnNEVk8zUEpVRGxTK0QyclA5VnRKNG53VEM2Y0VMcGZ5RWYwVFZuY2hNL0dRd3A3bHFvOSs0UG9NOVpSN1VCUWlwRmJSSTJxN1FWUEJNeGxOb0tGQitGMllFRThleGZvTVFPSG1ZYnBDQkJLWExQUTlzRGl3RzZWM254c3BBVjlTdjk0RjRPN0FQbGhKL2xIdmpSL2xacmRZaHBQUCsyVnJIQUc4eC9EVlFiNUtJTWtQblBkWEwxU1NDVmkvQnAxOGZxR0VhOTlVV3pMdWVzczZVYWpyZ0hZOEF2cFJyMUNUMUR3MDZOQlJxYU5JZFdWK0tyUnFtemJKdnVpWnhrcGZGUHBzUTdrM0VhODJVQjBOY0FlZ0pDR2ZScmJYRlkxSXlqcmxDbjVzNFY1NkN1dThGb0FOcE9WT0pLdmp0blNQVnNsZHhERmQ0WkVkZ0U4RjJ5YldocWhxVkdUMVEwTnNMUE1GUnF6dnNpcWFlMjBUU2FlR1REcHRLNTVRaURBOGdLWUdpem5oWkJWSDFleUlHaklXVjhvWUFYbCtXSWl6ekxidk5vMFhqenpnemREU2hQRm5qV2huZFY0OEh3WVNrWThMVWJDQ2hnRUtTdHVlaTdPWUhCWVFEVnlhWnBPTVVCVFVOOFhCUHpBZCs1Y0wzQjFDcWJTbzdwMHhBdnZUL29wVDJoWW0vblRsM05wc29XSStHS09aZmVVUHgyY204VW1SazBzMVpIelhMOTJvWC9VWVpFSGVTTFBFdlVCVVVQSFI1dktIRVVlSmUySWZkcnpXSmZqR2FvYnl0NU0zMEh4M0h0SUZFOHIybkNVcjFqUVp3R3hTTDdoSEo3NHNrMWNWMjZkUlVEY3RSaTlKVWg2YXpoMHNka283a3pHWFZISndYM0R1Z3hTcTNMRjRDNVdtKzZ0MmJrcWRPeGRpSy9MVVQ2dVFCWjF3YlNMeEtiSE1YRy93cXljNXlMTmxCQk5GNFJpNjB3VzZZd1JmUXVOTHdiNjJOS3c2Z3RKa243UzBpeGpvMTVsNW42OHFseW5RUEJNNXlNZXMvV01YZHZybngwOUtOSlJVNGRqcHRzbjh2L09tRkVod21oSEgrZmN0ZlJFdWhkcElhMHdTMitvQjZaSitRM1UwMnorUTdsSG5aNlkwQVpiNjZMNEU3dzlJMzc0bi81di95QW5nSWtodHpsa21la2RUaFNNRzBSVUdjbWZUUitxK1JUdUhZY3RGNUlYanVWV0NpMWhLRWNPN29TNjJrcENwdTlBSjVXMUpYa2liM3E4WUF6Zno4aDE5ZTlpY3VtSUU1elRFcC9vWWZWV01BVVUvbERBazZlaVFrcVRXVWxyTUtwcC8rRnFnYWVJNjlqK2h2L3ZKUFZFZUNRMWdPZyt2VzloZmxHdlByQVlpQ0pnbHpxUXJsekdCTng3RDdOamJuaEJTUE1HbVNFNXVZZ1A4MVEwTm9OQ3BJNXBJZVUrS2ludWh1TTFBSEgyVzJpT3pXdHk1UkxuaHFoeDBoZXk3Nmd1MHZMRWtuM2IxS3pWVkxhL0V0V3dWZlgwemFTaTMwLzBHMkJvMzJSbEdiK1ZnSldSaGUvN0FReE1lS0FBTXhJbEVUYVpQUFF3bzFHMzUzU3RmMGlDL0NtUkIvYW1zQnk0NUZ3VjRrdGtMVXhpSkU5NllnYng0cjVVQ0V3RlEyMTloVjE3ZjZBR2gwaHRtQTJBakcra0xER2QzcThJekRVQXN4SlJuc01VaVN3TEhXSUJLMmEyaDNLNTkzWDVEeXlRQjlISVhQdGNtL1pzalFodEpvOXJ2eWQ4dVkyc3JMTm91dnVWa25SNlFTVjFqNHE1SDVBVkRzZEhZVWF4eEMrZ0hlMUhQWThlQVBPL3FLM0cvZFZGUU55c3lSemRpYlR6aTR1NFNQVEFuakxxOWZaTXhIRERZL2l2K0c2VXFNNUhzbDZhSWFVN0tNeEdDQjMvNkVkekIvRnIxYUZBMjBjdG5qZDFWa21UYkNIakJmTWN4SzR2S0VFYXdyTXdEUGh4Z3FjWmpyNDhQQU9pR2h2bjNySlh4TisyTm5keUpMUlJacTlCS01Fa3VGaXhhMWpiZWxDcEtsMzBPS3Z5ZlVnRy82U1JhTHhNQlF5Nnhuc2NsVnp5T0QwRWtWSWtFSUkrN20zTkxpWlNXWDJZWWtFTHVzcFlVeTB2NEVOSzJBY0JUWUw0TUMraGFQSkI2NEdTZXorTkpCdHVSUmdxSCtsbzZ0akk0SUM5cUNGWHhCcjQvQzNGczd2VFZrbXJtNzQxNkhVdjFZUkdMbzhpMFdKWHN3ZGsyVlR5bktIWjcwTjFhRSJ9&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Avec une note de 8.7,"
€ 500
", Superbesuperbe, · 344 expériences vécues,"
35 Rue Jean Goujon, 8e arr., 75008 Paris, France
"
Ideal Hotel,https://www.booking.com/hotel/fr/ideal-paris.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-19&checkout=2024-04-20&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=100015115_335000073_0_0_0&highlighted_blocks=100015115_335000073_0_0_0&matching_block_id=100015115_335000073_0_0_0&sr_pri_blocks=100015115_335000073_0_0_0__6658&from=searchresults#hotelTmpl,Avec une note de 5.4,"
€ 67
", Passablepassable, · 1 444 expériences vécues,"
49 rue des Trois Bornes, 11e arr., 75011 Paris, France
"
HotelF1 Paris Saint Ouen Marché Aux Puces,https://www.booking.com/hotel/fr/hotelf1-paris-porte-de-montmartre.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-19&checkout=2024-04-20&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=138838309_93780764_2_2_0&highlighted_blocks=138838309_93780764_2_2_0&matching_block_id=138838309_93780764_2_2_0&sr_pri_blocks=138838309_93780764_2_2_0__4714&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Avec une note de 6.4,"
€ 47
", Agréableagréable, · 14 835 expériences vécues,"
29 rue du docteur Babinski, 18e arr., 75018 Paris, France
"
Hotel Luna Park,https://www.booking.com/hotel/fr/luna-park.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-26&checkout=2024-04-27&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=218875404_353164435_0_0_0&highlighted_blocks=218875404_353164435_0_0_0&matching_block_id=218875404_353164435_0_0_0&sr_pri_blocks=218875404_353164435_0_0_0__7645&from=searchresults#hotelTmpl,Avec une note de 7.9,"
€ 76
", Bien bien, · 5 574 expériences vécues,"
1 rue jacquard, 11e arr., 75011 Paris, France
"
hotelF1 Paris Porte de Châtillon,https://www.booking.com/hotel/fr/hotelf1-paris-porte-de-chatillon-paris.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-19&checkout=2024-04-20&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=154996008_93782682_2_2_0&highlighted_blocks=154996008_93782682_2_2_0&matching_block_id=154996008_93782682_2_2_0&sr_pri_blocks=154996008_93782682_2_2_0__5224&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"<div class=""ac4a7896c7"">Avec une note de 7.3</div>","<span class=""prco-valign-middle-helper"">
€ 52
</span>","<span class=""a3b8729ab1 e6208ee469 cb2cbb3ccb""> Bien <div class=""ac4a7896c7"">bien</div></span>","<span class=""a3b8729ab1 f45d8e4c32 d935416c47""> · 14 970 expériences vécues</span>","<span class=""hp_address_subtitle js-hp_address_subtitle jq_tooltip"" data-bbox=""2.28900481085328,48.8043746415958,2.34367877327769,48.840305474742"" data-component=""tooltip"" data-coords="","" data-node_tt_id=""location_score_tooltip"" data-source=""top_link"" data-tooltip-animation=""false"" data-tooltip-text=""
Une fois votre réservation effectuée, toutes les informations sur l'établissement, y compris le numéro de téléphone et l'adresse, seront disponibles sur votre confirmation de réservation ainsi que dans votre compte.
"" data-width=""350"" rel=""14"" tabindex=""0"" title="""">
21/23 Avenue de la Porte de Châtillon, 14e arr., 75014 Paris, France
</span>"
Villa Marquis Member of Meliá Collection,https://www.booking.com/hotel/fr/villa-marquis-member-of-melia-collection.fr.html?label=gog235jc-1FCAEoggI46AdIDVgDaE2IAQGYAQ24ARfIAQ_YAQHoAQH4AQKIAgGoAgO4AuPdj7AGwAIB0gIkNGQ1Y2JhZjctNThkMC00MGQzLWE2OGUtYjAyZjlkODJmMzQ32AIF4AIB&aid=397594&ucfs=1&arphpl=1&checkin=2024-04-19&checkout=2024-04-20&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=6ee64a7daa240280&srepoch=1711535741&all_sr_blocks=5329608_91988888_2_2_0&highlighted_blocks=5329608_91988888_2_2_0&matching_block_id=5329608_91988888_2_2_0&sr_pri_blocks=5329608_91988888_2_2_0__51347&nad_id=80a4ba7f-15f8-4cb0-95e6-27ae0149f017_0&nad_cpc=1.68&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6Im1WV0k0YnhjSDNLamxHaVQ0aTl4ZlE5RXpLNnh3Q2xJTUFxbktjS1JQYWhleGFVQnBSdWNGRWdPajVDQk9YVGtVelJEMm9ZU2VPeUhWa0VnZ2lyaWpGek4rMmltSS9xc0Q0RkYrZGU4N2hxVnl3VTRTQmZjdzdyUC84VGFnZ0RFNThRd3JmTGFLaUpUOHY4QXlTNWM2MVExYkJkSXVwcEg3WGVQRmdyaUhpalRJRXBZbXAvK0U0YWJSNzVNcWs2d0YwV1ZYdW8vNzRXdVFpY29Cck5ad1V5R2p4azFsWGM0OUtDQUVpcllrV3V0N0REZ0lFd3ZUSktrZ2N6eXpwMnZDM3dpdlJOaU5WS2diaU01L3Q3MEJoT25zZmtqRzNmdGcyR1ZNYUdYSy9QdnBHaDJ1QTdaUlZsNkdEK3lwWTc5VGhabS9ZWmZ5dVhxcW40T0J6YmRkeVR4Nk4rdUtFSG5lOEJNTDgvTkdmZ3Vod3FWblVmZmt5Mkxxb3NGeDRYeUcyL1NnMEFwZWtlVkQ1T0pFOHk2M0VwWFN0VDU2VjB1UmZEQlJic1VyQTZxNklZV1JlWWNMZGJHQzc2SDJOWFNYMFhMWm5OMVBwditlaEtQUkUyUUtGTmQxd3lxTk1SNEdXZW1vR2JzWDhSNytqVklmVU5scDVpZjZYR2xtM1dtMnN3VWdvWE1hb3ZDQmpqcmY3bkgvNzhzNTU4WXRkbGlZYWlucW1pMlJ4QThpWDhTUEQ2MHc5V2hBYkdGUEw5NW9tL0V3N1lQVFhDc0pOSE85dVlYQm5kek9pUXoxWUhGdkVkUzRCVmozL0EvbFZqWUtzYlZHMlJLd3pLWXJrQ1hjd2lRZGhDTXhzMG1XeURGSGpKTkRqbVpJTjJCVHpTc1ZuNXhUUlRkQjlLSlFnVFo2R3N2U3NiOStnbktwRy81aTl2N0l0VDRJM2tSaUJXM1YzSHA5K2tIUTJONW5GcnNEVk8zUEpVRGxTK0QyclA5VnRKNG53VEM2Y0VMcGZ5RWYwVFZuY2hNL0dRd3A3bHFvOSs0UG9NOVpSN1VCUWlwRmJSSTJxN1FWUEJNeGxOb0tGQitGMllFRThleGZvTVFPSG1ZYnBDQkJLWExQUTlzRGl3RzZWM254c3BBVjlTdjk0RjRPN0FQbGhKL2xIdmpSL2xacmRZaHBQUCsyVnJIQUc4eC9EVlFiNUtJTWtQblBkWEwxU1NDVmkvQnAxOGZxR0VhOTlVV3pMdWVzczZVYWpyZ0hZOEF2cFJyMUNUMUR3MDZOQlJxYU5JZFdWK0tyUnFtemJKdnVpWnhrcGZGUHBzUTdrM0VhODJVQjBOY0FlZ0pDR2ZScmJYRlkxSXlqcmxDbjVzNFY1NkN1dThGb0FOcE9WT0pLdmp0blNQVnNsZHhERmQ0WkVkZ0U4RjJ5YldocWhxVkdUMVEwTnNMUE1GUnF6dnNpcWFlMjBUU2FlR1REcHRLNTVRaURBOGdLWUdpem5oWkJWSDFleUlHaklXVjhvWUFYbCtXSWl6ekxidk5vMFhqenpnemREU2hQRm5qV2huZFY0OEh3WVNrWThMVWJDQ2hnRUtTdHVlaTdPWUhCWVFEVnlhWnBPTVVCVFVOOFhCUHpBZCs1Y0wzQjFDcWJTbzdwMHhBdnZUL29wVDJoWW0vblRsM05wc29XSStHS09aZmVVUHgyY204VW1SazBzMVpIelhMOTJvWC9VWVpFSGVTTFBFdlVCVVVQSFI1dktIRVVlSmUySWZkcnpXSmZqR2FvYnl0NU0zMEh4M0h0SUZFOHIybkNVcjFqUVp3R3hTTDdoSEo3NHNrMWNWMjZkUlVEY3RSaTlKVWg2YXpoMHNka283a3pHWFZISndYM0R1Z3hTcTNMRjRDNVdtKzZ0MmJrcWRPeGRpSy9MVVQ2dVFCWjF3YlNMeEtiSE1YRy93cXljNXlMTmxCQk5GNFJpNjB3VzZZd1JmUXVOTHdiNjJOS3c2Z3RKa243UzBpeGpvMTVsNW42OHFseW5RUEJNNXlNZXMvV01YZHZybngwOUtOSlJVNGRqcHRzbjh2L09tRkVod21oSEgrZmN0ZlJFdWhkcElhMHdTMitvQjZaSitRM1UwMnorUTdsSG5aNlkwQVpiNjZMNEU3dzlJMzc0bi81di95QW5nSWtodHpsa21la2RUaFNNRzBSVUdjbWZUUitxK1JUdUhZY3RGNUlYanVWV0NpMWhLRWNPN29TNjJrcENwdTlBSjVXMUpYa2liM3E4WUF6Zno4aDE5ZTlpY3VtSUU1elRFcC9vWWZWV01BVVUvbERBazZlaVFrcVRXVWxyTUtwcC8rRnFnYWVJNjlqK2h2L3ZKUFZFZUNRMWdPZyt2VzloZmxHdlByQVlpQ0pnbHpxUXJsekdCTng3RDdOamJuaEJTUE1HbVNFNXVZZ1A4MVEwTm9OQ3BJNXBJZVUrS2ludWh1TTFBSEgyVzJpT3pXdHk1UkxuaHFoeDBoZXk3Nmd1MHZMRWtuM2IxS3pWVkxhL0V0V3dWZlgwemFTaTMwLzBHMkJvMzJSbEdiK1ZnSldSaGUvN0FReE1lS0FBTXhJbEVUYVpQUFF3bzFHMzUzU3RmMGlDL0NtUkIvYW1zQnk0NUZ3VjRrdGtMVXhpSkU5NllnYng0cjVVQ0V3RlEyMTloVjE3ZjZBR2gwaHRtQTJBakcra0xER2QzcThJekRVQXN4SlJuc01VaVN3TEhXSUJLMmEyaDNLNTkzWDVEeXlRQjlISVhQdGNtL1pzalFodEpvOXJ2eWQ4dVkyc3JMTm91dnVWa25SNlFTVjFqNHE1SDVBVkRzZEhZVWF4eEMrZ0hlMUhQWThlQVBPL3FLM0cvZFZGUU55c3lSemRpYlR6aTR1NFNQVEFuakxxOWZaTXhIRERZL2l2K0c2VXFNNUhzbDZhSWFVN0tNeEdDQjMvNkVkekIvRnIxYUZBMjBjdG5qZDFWa21UYkNIakJmTWN4SzR2S0VFYXdyTXdEUGh4Z3FjWmpyNDhQQU9pR2h2bjNySlh4TisyTm5keUpMUlJacTlCS01Fa3VGaXhhMWpiZWxDcEtsMzBPS3Z5ZlVnRy82U1JhTHhNQlF5Nnhuc2NsVnp5T0QwRWtWSWtFSUkrN20zTkxpWlNXWDJZWWtFTHVzcFlVeTB2NEVOSzJBY0JUWUw0TUMraGFQSkI2NEdTZXorTkpCdHVSUmdxSCtsbzZ0akk0SUM5cUNGWHhCcjQvQzNGczd2VFZrbXJtNzQxNkhVdjFZUkdMbzhpMFdKWHN3ZGsyVlR5bktIWjcwTjFhRSJ9&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"<div class=""ac4a7896c7"">Avec une note de 8.7</div>","<span class=""prco-valign-middle-helper"">
€ 500
</span>","<span class=""a3b8729ab1 e6208ee469 cb2cbb3ccb""> <!-- -->Superbe<div class=""ac4a7896c7"">superbe</div></span>","<span class=""a3b8729ab1 f45d8e4c32 d935416c47""> · <!-- -->344 expériences vécues</span>","<span class=""hp_address_subtitle js-hp_address_subtitle jq_tooltip"" data-bbox=""2.27720695143323,48.8473422010266,2.33192784184833,48.8832730341728"" data-component=""tooltip"" data-coords="","" data-node_tt_id=""location_score_tooltip"" data-source=""top_link"" data-tooltip-animation=""false"" data-tooltip-text=""
&lt;p&gt;&lt;b&gt;Excellente&lt;/b&gt; situation géographique — avec une note de 9,5/10! &lt;small&gt;(note basée sur &lt;b&gt;344&lt;/b&gt; commentaires)&lt;/small&gt;&lt;/p&gt;
&lt;p&gt;Évaluée par les clients &lt;b&gt;après leur séjour&lt;/b&gt; à l'établissement Villa Marquis Member of Meliá Collection.&lt;/p&gt;
"" data-width=""350"" rel=""14"" tabindex=""0"" title="""">
35 Rue Jean Goujon, 8e arr., 75008 Paris, France
</span>"
